#group,false,false,false,true,false,false,false
#datatype,string,long,dateTime:RFC3339,string,long,double,string
#default,_result,,,,,,
,result,table,_time,condition,serial_number,temperature,timestamp
,,0,2025-05-06T04:53:34.664039Z,AC room,330,18.73,00:27:30
,,0,2025-05-06T04:53:39.472765Z,AC room,331,18.73,00:27:35
,,0,2025-05-06T04:53:44.492042Z,AC room,332,18.75,00:27:40
,,0,2025-05-06T04:53:49.508343Z,AC room,333,18.77,00:27:45
,,0,2025-05-06T04:53:54.524946Z,AC room,334,18.77,00:27:50
,,0,2025-05-06T04:53:59.543736Z,AC room,335,18.77,00:27:55
,,0,2025-05-06T04:54:04.458115Z,AC room,336,18.79,00:28:00
,,0,2025-05-06T04:54:09.478402Z,AC room,337,18.81,00:28:05
,,0,2025-05-06T04:54:14.594934Z,AC room,338,18.85,00:28:10
,,0,2025-05-06T04:54:19.514031Z,AC room,339,18.87,00:28:15
,,0,2025-05-06T04:54:24.531158Z,AC room,340,18.87,00:28:20
,,0,2025-05-06T04:54:29.54892Z,AC room,341,18.87,00:28:25
,,0,2025-05-06T04:54:34.668653Z,AC room,342,18.87,00:28:30
,,0,2025-05-06T04:54:39.578273Z,AC room,343,18.89,00:28:35
,,0,2025-05-06T04:54:44.498745Z,AC room,344,18.93,00:28:40
,,0,2025-05-06T04:54:49.516357Z,AC room,345,18.93,00:28:45
,,0,2025-05-06T04:54:54.533222Z,AC room,346,18.95,00:28:50
,,0,2025-05-06T04:54:59.551544Z,AC room,347,18.95,00:28:55
,,0,2025-05-06T04:55:04.466937Z,AC room,348,18.93,00:29:00
,,0,2025-05-06T04:55:09.484905Z,AC room,349,18.93,00:29:05
,,0,2025-05-06T04:55:14.501319Z,AC room,350,18.97,00:29:10
,,0,2025-05-06T04:55:19.520134Z,AC room,351,18.97,00:29:15
,,0,2025-05-06T04:55:24.451379Z,AC room,352,18.99,00:29:20
,,0,2025-05-06T04:55:29.554457Z,AC room,353,18.99,00:29:25
,,0,2025-05-06T04:55:34.470272Z,AC room,354,19.03,00:29:30
,,0,2025-05-06T04:55:39.487262Z,AC room,355,19.03,00:29:35
